Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,28,7,1321,1320,2031,2046,US,30,NA,250,266,NA,-15,1,SFO,PIT,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1314,1320,2106,2046,US,30,NA,292,266,NA,20,-6,SFO,PIT,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1319,1320,2030,2046,US,30,NA,251,266,NA,-16,-1,SFO,PIT,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1316,1315,2047,2041,US,30,NA,271,266,NA,6,1,SFO,PIT,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,NA,730,NA,856,US,31,NA,NA,86,NA,NA,NA,BDL,PIT,406,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,733,730,907,856,US,31,NA,94,86,NA,11,3,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,733,730,923,856,US,31,NA,110,86,NA,27,3,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,732,730,935,856,US,31,NA,123,86,NA,39,2,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,753,730,922,856,US,31,NA,89,86,NA,26,23,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,731,730,917,856,US,31,NA,106,86,NA,21,1,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,731,730,852,856,US,31,NA,81,86,NA,-4,1,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,737,730,921,856,US,31,NA,104,86,NA,25,7,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,732,730,801,856,US,31,NA,29,86,NA,-55,2,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,807,730,934,856,US,31,NA,87,86,NA,38,37,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,739,730,900,856,US,31,NA,81,86,NA,4,9,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,732,730,905,856,US,31,NA,93,86,NA,9,2,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,743,730,901,856,US,31,NA,78,86,NA,5,13,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,730,730,901,856,US,31,NA,91,86,NA,5,0,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,737,730,926,856,US,31,NA,109,86,NA,30,7,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,733,730,911,856,US,31,NA,98,86,NA,15,3,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,759,730,918,856,US,31,NA,79,86,NA,22,29,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,758,730,928,856,US,31,NA,90,86,NA,32,28,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,801,730,925,856,US,31,NA,84,86,NA,29,31,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,730,730,934,856,US,31,NA,124,86,NA,38,0,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,743,730,920,856,US,31,NA,97,86,NA,24,13,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,754,730,928,856,US,31,NA,94,86,NA,32,24,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,752,730,925,856,US,31,NA,93,86,NA,29,22,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,746,730,934,856,US,31,NA,108,86,NA,38,16,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,750,730,930,856,US,31,NA,100,86,NA,34,20,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,743,730,934,856,US,31,NA,111,86,NA,38,13,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,728,730,856,856,US,31,NA,88,86,NA,0,-2,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,729,730,855,856,US,31,NA,86,86,NA,-1,-1,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,730,730,856,856,US,31,NA,86,86,NA,0,0,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,733,730,903,856,US,31,NA,90,86,NA,7,3,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,740,730,900,856,US,31,NA,80,86,NA,4,10,BDL,PIT,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1024,945,1233,1217,US,31,NA,309,332,NA,16,39,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1008,945,1210,1217,US,31,NA,302,332,NA,-7,23,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1040,945,1251,1217,US,31,NA,311,332,NA,34,55,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1029,945,1224,1215,US,31,NA,295,330,NA,9,44,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1024,945,NA,1215,US,31,NA,NA,330,NA,NA,39,PIT,SFO,2254,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,6,6,1027,945,1227,1215,US,31,NA,300,330,NA,12,42,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1009,945,1215,1215,US,31,NA,306,330,NA,0,24,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1005,945,1226,1215,US,31,NA,321,330,NA,11,20,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1027,945,1231,1215,US,31,NA,304,330,NA,16,42,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1025,945,1236,1215,US,31,NA,311,330,NA,21,40,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1001,945,1241,1215,US,31,NA,340,330,NA,26,16,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1009,945,1249,1215,US,31,NA,340,330,NA,34,24,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1014,945,NA,1215,US,31,NA,NA,330,NA,NA,29,PIT,SFO,2254,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,14,7,1053,945,NA,1215,US,31,NA,NA,330,NA,NA,68,PIT,SFO,2254,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,15,1,1010,945,1230,1215,US,31,NA,320,330,NA,15,25,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1004,945,1218,1215,US,31,NA,314,330,NA,3,19,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1024,945,1232,1215,US,31,NA,308,330,NA,17,39,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1016,945,1231,1215,US,31,NA,315,330,NA,16,31,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1008,945,1159,1215,US,31,NA,291,330,NA,-16,23,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1051,945,1241,1215,US,31,NA,290,330,NA,26,66,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1003,945,1149,1215,US,31,NA,286,330,NA,-26,18,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1017,945,1251,1215,US,31,NA,334,330,NA,36,32,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1012,945,1236,1215,US,31,NA,324,330,NA,21,27,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1017,945,1230,1215,US,31,NA,313,330,NA,15,32,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1020,945,1239,1215,US,31,NA,319,330,NA,24,35,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1019,945,1311,1215,US,31,NA,352,330,NA,56,34,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,945,945,1201,1215,US,31,NA,316,330,NA,-14,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,944,945,1210,1215,US,31,NA,326,330,NA,-5,-1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,956,945,1210,1215,US,31,NA,314,330,NA,-5,11,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1018,945,1240,1217,US,31,NA,322,332,NA,23,33,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,958,945,1210,1215,US,31,NA,312,330,NA,-5,13,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1848,1740,2201,2047,US,32,NA,133,127,NA,74,68,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1738,1740,2037,2047,US,32,NA,119,127,NA,-10,-2,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1754,1740,2118,2047,US,32,NA,144,127,NA,31,14,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1751,1740,2100,2047,US,32,NA,129,127,NA,13,11,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1744,1740,2118,2047,US,32,NA,154,127,NA,31,4,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1803,1740,2122,2047,US,32,NA,139,127,NA,35,23,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1737,1740,2113,2047,US,32,NA,156,127,NA,26,-3,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1737,1740,2104,2047,US,32,NA,147,127,NA,17,-3,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1936,1740,2249,2047,US,32,NA,133,127,NA,122,116,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1739,1740,2107,2047,US,32,NA,148,127,NA,20,-1,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1742,1740,2104,2047,US,32,NA,142,127,NA,17,2,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1740,1740,2108,2047,US,32,NA,148,127,NA,21,0,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1740,1740,2057,2047,US,32,NA,137,127,NA,10,0,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1737,1740,2051,2047,US,32,NA,134,127,NA,4,-3,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1739,1740,2102,2047,US,32,NA,143,127,NA,15,-1,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1803,1740,2123,2047,US,32,NA,140,127,NA,36,23,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1740,1740,2113,2047,US,32,NA,153,127,NA,26,0,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1740,1740,2050,2047,US,32,NA,130,127,NA,3,0,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1738,1740,2047,2047,US,32,NA,129,127,NA,0,-2,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1817,1740,2115,2047,US,32,NA,118,127,NA,28,37,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1741,1740,2105,2047,US,32,NA,144,127,NA,18,1,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1738,1740,2050,2047,US,32,NA,132,127,NA,3,-2,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1740,1740,2052,2047,US,32,NA,132,127,NA,5,0,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1747,1740,2059,2047,US,32,NA,132,127,NA,12,7,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1758,1740,2103,2047,US,32,NA,125,127,NA,16,18,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1737,1740,2104,2047,US,32,NA,147,127,NA,17,-3,MSY,PIT,918,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1621,1540,1747,1701,US,33,NA,86,81,NA,46,41,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1547,1540,1700,1701,US,33,NA,73,81,NA,-1,7,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1546,1540,1710,1701,US,33,NA,84,81,NA,9,6,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1542,1540,1710,1701,US,33,NA,88,81,NA,9,2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1549,1540,1706,1701,US,33,NA,77,81,NA,5,9,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1539,1540,1653,1701,US,33,NA,74,81,NA,-8,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1553,1540,1713,1701,US,33,NA,80,81,NA,12,13,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1543,1540,1656,1701,US,33,NA,73,81,NA,-5,3,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1540,1540,1704,1701,US,33,NA,84,81,NA,3,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1608,1540,1740,1701,US,33,NA,92,81,NA,39,28,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1544,1540,1726,1701,US,33,NA,102,81,NA,25,4,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1556,1540,1816,1701,US,33,NA,140,81,NA,75,16,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1542,1540,1703,1701,US,33,NA,81,81,NA,2,2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1539,1540,1701,1701,US,33,NA,82,81,NA,0,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1541,1540,1659,1701,US,33,NA,78,81,NA,-2,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1541,1540,1718,1701,US,33,NA,97,81,NA,17,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1540,1540,1700,1701,US,33,NA,80,81,NA,-1,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1600,1540,1719,1701,US,33,NA,79,81,NA,18,20,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1552,1540,1716,1701,US,33,NA,84,81,NA,15,12,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1540,1540,1703,1701,US,33,NA,83,81,NA,2,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1540,1540,1700,1701,US,33,NA,80,81,NA,-1,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1550,1540,1715,1701,US,33,NA,85,81,NA,14,10,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1548,1540,1715,1701,US,33,NA,87,81,NA,14,8,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1544,1540,1704,1701,US,33,NA,80,81,NA,3,4,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1557,1540,1720,1701,US,33,NA,83,81,NA,19,17,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1607,1540,1721,1701,US,33,NA,74,81,NA,20,27,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1537,1540,1654,1701,US,33,NA,77,81,NA,-7,-3,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1541,1540,1701,1701,US,33,NA,80,81,NA,0,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1538,1540,1709,1701,US,33,NA,91,81,NA,8,-2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1538,1540,1700,1701,US,33,NA,82,81,NA,-1,-2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1543,1540,1705,1701,US,33,NA,82,81,NA,4,3,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1926,1750,2209,2022,US,33,NA,343,332,NA,107,96,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1807,1750,2041,2022,US,33,NA,334,332,NA,19,17,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1827,1750,2054,2022,US,33,NA,327,332,NA,32,37,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1754,1750,2011,2022,US,33,NA,317,332,NA,-11,4,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1801,1750,2012,2022,US,33,NA,311,332,NA,-10,11,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1759,1750,2008,2022,US,33,NA,309,332,NA,-14,9,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1831,1750,2100,2022,US,33,NA,329,332,NA,38,41,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1757,1750,2042,2022,US,33,NA,345,332,NA,20,7,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1804,1750,2022,2022,US,33,NA,318,332,NA,0,14,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1824,1750,2056,2022,US,33,NA,332,332,NA,34,34,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1810,1750,2055,2022,US,33,NA,345,332,NA,33,20,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1905,1750,2156,2022,US,33,NA,351,332,NA,94,75,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1750,1750,2045,2022,US,33,NA,355,332,NA,23,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1755,1750,2033,2022,US,33,NA,338,332,NA,11,5,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1802,1750,2049,2022,US,33,NA,347,332,NA,27,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1820,1750,2039,2022,US,33,NA,319,332,NA,17,30,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1750,1750,2018,2022,US,33,NA,328,332,NA,-4,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1808,1750,2037,2022,US,33,NA,329,332,NA,15,18,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1801,1750,2014,2022,US,33,NA,313,332,NA,-8,11,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1754,1750,2002,2022,US,33,NA,308,332,NA,-20,4,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1802,1750,2006,2022,US,33,NA,304,332,NA,-16,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1752,1750,2031,2022,US,33,NA,339,332,NA,9,2,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1803,1750,2025,2022,US,33,NA,322,332,NA,3,13,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1802,1750,2023,2022,US,33,NA,321,332,NA,1,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1813,1750,2105,2022,US,33,NA,352,332,NA,43,23,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1756,1750,2037,2022,US,33,NA,341,332,NA,15,6,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1750,1750,2031,2022,US,33,NA,341,332,NA,9,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1759,1750,2038,2022,US,33,NA,339,332,NA,16,9,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1754,1750,2027,2022,US,33,NA,333,332,NA,5,4,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1755,1750,2051,2022,US,33,NA,356,332,NA,29,5,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2257,2120,2354,2210,US,33,NA,57,50,NA,104,97,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2122,2120,2218,2210,US,33,NA,56,50,NA,8,2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2122,2120,2209,2210,US,33,NA,47,50,NA,-1,2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2118,2120,2210,2210,US,33,NA,52,50,NA,0,-2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2123,2120,2212,2210,US,33,NA,49,50,NA,2,3,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2120,2120,2205,2210,US,33,NA,45,50,NA,-5,0,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2134,2120,2220,2210,US,33,NA,46,50,NA,10,14,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2130,2120,2219,2210,US,33,NA,49,50,NA,9,10,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2121,2120,2204,2210,US,33,NA,43,50,NA,-6,1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2128,2120,2214,2210,US,33,NA,46,50,NA,4,8,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2130,2120,2230,2210,US,33,NA,60,50,NA,20,10,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2240,2120,2339,2210,US,33,NA,59,50,NA,89,80,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2126,2120,2220,2210,US,33,NA,54,50,NA,10,6,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2120,2120,2227,2210,US,33,NA,67,50,NA,17,0,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2122,2120,2209,2210,US,33,NA,47,50,NA,-1,2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2119,2120,2212,2210,US,33,NA,53,50,NA,2,-1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2119,2120,2208,2210,US,33,NA,49,50,NA,-2,-1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2122,2120,2213,2210,US,33,NA,51,50,NA,3,2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2123,2120,2300,2210,US,33,NA,97,50,NA,50,3,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2120,2120,2212,2210,US,33,NA,52,50,NA,2,0,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2121,2120,2210,2210,US,33,NA,49,50,NA,0,1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2119,2120,2206,2210,US,33,NA,47,50,NA,-4,-1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2121,2120,2204,2210,US,33,NA,43,50,NA,-6,1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2136,2120,2224,2210,US,33,NA,48,50,NA,14,16,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,2123,2120,2206,2210,US,33,NA,43,50,NA,-4,3,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,2119,2120,2208,2210,US,33,NA,49,50,NA,-2,-1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
